#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-12-03;Estonie;609297;2790;0;0.46;0.00;99.54
2022-12-03;Djibouti;15690;189;0;1.20;0.00;98.80
2022-12-03;Cap-vert;63078;412;0;0.65;0.00;99.35
2022-12-03;Cameroun;123993;1965;0;1.58;0.00;98.42
2022-12-03;République Centrafricaine;15311;113;0;0.74;0.00;99.26
2022-12-03;Botswana;326633;2790;0;0.85;0.00;99.15
2022-12-03;Brunéi Darussalam;257921;225;0;0.09;0.00;99.91
2022-12-03;Bulgarie;1287652;38049;0;2.95;0.00;97.05
2022-12-03;Azerbaïdjan;824452;9983;0;1.21;0.00;98.79
2022-12-03;Argentine;9727247;130025;0;1.34;0.00;98.66
2022-12-03;Yémen;11945;2159;0;18.07;0.00;81.93
2022-12-03;Uruguay;993875;7537;0;0.76;0.00;99.24
2022-12-03;Taïwan;8356217;14449;0;0.17;0.00;99.83
2022-12-03;Sao Tomé-et-Principe;6278;77;0;1.23;0.00;98.77
2022-12-03;Sierra Leone;7759;126;0;1.62;0.00;98.38
2022-12-03;Suède;2632091;21127;0;0.80;0.00;99.20
2022-12-03;Russie;21304497;384272;0;1.80;0.00;98.20
2022-12-03;Palaos;5785;7;0;0.12;0.00;99.88
2022-12-03;Pologne;6354298;118340;0;1.86;0.00;98.14
2022-12-03;Panama;1002161;8526;0;0.85;0.00;99.15
2022-12-03;Norvège;1469494;4439;0;0.30;0.00;99.70
2022-12-03;Nouvelle-Calédonie;76187;314;0;0.41;0.00;99.59
2022-12-03;Maldives;185618;311;0;0.17;0.00;99.83
2022-12-03;Îles Marshall;15541;17;0;0.11;0.00;99.89
2022-12-03;Maroc;1269296;16285;0;1.28;0.00;98.72
2022-12-03;Libéria;8022;294;0;3.66;0.00;96.34
2022-12-03;Kazakhstan;1487167;19053;0;1.28;0.00;98.72
2022-12-03;Comores;8965;161;0;1.80;0.00;98.20
2022-12-03;Jordanie;1746997;14122;0;0.81;0.00;99.19
2022-12-03;Iraq;2463724;25364;0;1.03;0.00;98.97
2022-12-03;Indonésie;6677655;159953;0;2.40;0.00;97.60
2022-12-03;Hong-Kong;2148489;10790;0;0.50;0.00;99.50
2022-12-03;Grèce;5404690;34309;0;0.63;0.00;99.37
2022-12-03;Gibraltar;20207;110;0;0.54;0.00;99.46
2022-12-03;Royaume-Uni;24231454;212927;0;0.88;0.00;99.12
2022-12-03;Fidji;68451;878;0;1.28;0.00;98.72
2022-12-03;Égypte;515645;24798;0;4.81;0.00;95.19
2022-12-03;Danemark;3367909;7562;0;0.22;0.00;99.78
2022-12-03;Chine;1702449;5235;0;0.31;0.00;99.69
2022-12-03;Congo (Brazzaville);25375;386;0;1.52;0.00;98.48
2022-12-03;Bélarus;994037;7118;0;0.72;0.00;99.28
2022-12-03;Bolivie;1112309;22249;0;2.00;0.00;98.00
2022-12-03;Bahreïn;696622;1536;0;0.22;0.00;99.78
2022-12-03;Bosnie-Herzégovine;400572;16203;0;4.04;0.00;95.96
2022-12-03;Albanie;333391;3594;0;1.08;0.00;98.92
2022-12-02;Albanie;333381;3594;0;1.08;0.00;98.92
2022-12-02;Bosnie-Herzégovine;400572;16203;0;4.04;0.00;95.96
2022-12-02;Bahreïn;696524;1536;0;0.22;0.00;99.78
2022-12-02;Bolivie;1111646;22248;0;2.00;0.00;98.00
2022-12-02;Bélarus;994037;7118;0;0.72;0.00;99.28
2022-12-02;Congo (Brazzaville);25375;386;0;1.52;0.00;98.48
2022-12-02;Chine;1698032;5233;0;0.31;0.00;99.69
2022-12-02;Danemark;3367909;7562;0;0.22;0.00;99.78
2022-12-02;Égypte;515645;24798;0;4.81;0.00;95.19
2022-12-02;Fidji;68451;878;0;1.28;0.00;98.72
2022-12-02;Royaume-Uni;24231454;212927;0;0.88;0.00;99.12
2022-12-02;Gibraltar;20207;110;0;0.54;0.00;99.46
2022-12-02;Grèce;5404690;34309;0;0.63;0.00;99.37
2022-12-02;Hong-Kong;2138378;10773;0;0.50;0.00;99.50
2022-12-02;Indonésie;6674000;159921;0;2.40;0.00;97.60
2022-12-02;Iraq;2463724;25364;0;1.03;0.00;98.97
2022-12-02;Jordanie;1746997;14122;0;0.81;0.00;99.19
2022-12-02;Comores;8965;161;0;1.80;0.00;98.20
2022-12-02;Kazakhstan;1487167;19053;0;1.28;0.00;98.72
2022-12-02;Libéria;8022;294;0;3.66;0.00;96.34
2022-12-02;Maroc;1269151;16284;0;1.28;0.00;98.72
2022-12-02;Îles Marshall;15541;17;0;0.11;0.00;99.89
2022-12-02;Maldives;185618;311;0;0.17;0.00;99.83
2022-12-02;Nouvelle-Calédonie;76187;314;0;0.41;0.00;99.59
2022-12-02;Norvège;1469419;4439;0;0.30;0.00;99.70
2022-12-02;Panama;1002161;8526;0;0.85;0.00;99.15
2022-12-02;Pologne;6353850;118332;0;1.86;0.00;98.14
2022-12-02;Palaos;5785;7;0;0.12;0.00;99.88
2022-12-02;Russie;21297883;384215;0;1.80;0.00;98.20
2022-12-02;Suède;2632091;21127;0;0.80;0.00;99.20
2022-12-02;Sierra Leone;7759;126;0;1.62;0.00;98.38
2022-12-02;Sao Tomé-et-Principe;6278;77;0;1.23;0.00;98.77
2022-12-02;Taïwan;8343081;14416;0;0.17;0.00;99.83
2022-12-02;Uruguay;993875;7537;0;0.76;0.00;99.24
2022-12-02;Yémen;11945;2159;0;18.07;0.00;81.93
2022-12-02;Argentine;9727247;130025;0;1.34;0.00;98.66
2022-12-02;Azerbaïdjan;824431;9983;0;1.21;0.00;98.79
2022-12-02;Bulgarie;1287594;38048;0;2.95;0.00;97.05
2022-12-02;Brunéi Darussalam;257921;225;0;0.09;0.00;99.91
2022-12-02;Botswana;326633;2790;0;0.85;0.00;99.15
2022-12-02;République Centrafricaine;15311;113;0;0.74;0.00;99.26
2022-12-02;Cameroun;123993;1965;0;1.58;0.00;98.42
2022-12-02;Cap-vert;63068;412;0;0.65;0.00;99.35
2022-12-02;Djibouti;15690;189;0;1.20;0.00;98.80
2022-12-02;Estonie;609297;2790;0;0.46;0.00;99.54
2022-12-02;Finlande;1405255;7448;0;0.53;0.00;99.47
2022-12-02;Gabon;48973;306;0;0.62;0.00;99.38
2022-12-02;Ghana;171018;1461;0;0.85;0.00;99.15
2022-12-02;Guinée Équatoriale;17183;183;0;1.07;0.00;98.93
2022-12-02;Guyana;71627;1285;0;1.79;0.00;98.21
2022-12-02;Hongrie;2166352;48287;0;2.23;0.00;97.77
2022-12-02;Jamaïque;152517;3399;0;2.23;0.00;97.77
2022-12-02;Kiribati;3430;13;0;0.38;0.00;99.62
2022-12-02;Sri Lanka;671695;16805;0;2.50;0.00;97.50
2022-12-02;Libye;507084;6437;0;1.27;0.00;98.73
2022-12-02;Madagascar;67259;1412;0;2.10;0.00;97.90
2022-12-02;Macao;810;6;0;0.74;0.00;99.26
2022-12-02;Maurice;276456;1035;0;0.37;0.00;99.63
2022-12-02;Namibie;169946;4080;0;2.40;0.00;97.60
2022-12-02;Pays-Bas;8656774;23579;0;0.27;0.00;99.73
2022-12-02;Oman;399119;4628;0;1.16;0.00;98.84
2022-12-02;Pakistan;1575225;30632;0;1.94;0.00;98.06
2022-12-02;Portugal;5546290;25517;0;0.46;0.00;99.54
2022-12-02;Serbie;2424595;17395;0;0.72;0.00;99.28
2022-12-02;Soudan;63637;4990;0;7.84;0.00;92.16
2022-12-02;Slovaquie;2650690;20737;0;0.78;0.00;99.22
2022-12-02;Soudan du sud;18350;138;0;0.75;0.00;99.25
2022-12-02;Tchad;7646;194;0;2.54;0.00;97.46
2022-12-02;Timor-Leste;23354;138;0;0.59;0.00;99.41
2022-12-02;Tuvalu;2805;0;0;0.00;0.00;100.00
2022-12-02;États-Unis;98971305;1081599;0;1.09;0.00;98.91
2022-12-02;Kosovo;272211;3202;0;1.18;0.00;98.82
2022-12-02;Autres;721;15;0;2.08;0.00;97.92
2022-12-02;Antigua-et-Barbuda;9106;146;0;1.60;0.00;98.40
2022-12-02;Antarctique;11;0;0;0.00;0.00;100.00
2022-12-02;Burkina Faso;21631;387;0;1.79;0.00;98.21
2022-12-02;Rép. Dém. du Congo;94204;1455;0;1.54;0.00;98.46
2022-12-02;Chili;4929498;62510;0;1.27;0.00;98.73
2022-12-02;Cuba;1111412;8530;0;0.77;0.00;99.23
2022-12-02;Allemagne;36557861;158198;0;0.43;0.00;99.57
2022-12-02;Équateur;1011132;35940;0;3.55;0.00;96.45
2022-12-02;Éthiopie;494687;7572;0;1.53;0.00;98.47
2022-12-02;France;36962642;155534;0;0.42;0.00;99.58
2022-12-02;Guadeloupe;197918;995;0;0.50;0.00;99.50
2022-12-02;Guinée-Bissau;8848;176;0;1.99;0.00;98.01
2022-12-02;Haïti;33862;860;0;2.54;0.00;97.46
2022-12-02;Inde;44674390;530627;0;1.19;0.00;98.81
2022-12-02;Cambodge;138120;3056;0;2.21;0.00;97.79
2022-12-02;Koweït;662672;2570;0;0.39;0.00;99.61
2022-12-02;Liechtenstein;20984;87;0;0.41;0.00;99.59
2022-12-02;Lettonie;964959;6102;0;0.63;0.00;99.37
2022-12-02;Saint Martin;12058;63;0;0.52;0.00;99.48
2022-12-02;Mongolie;993372;2135;0;0.21;0.00;99.79
2022-12-02;Malte;115851;809;0;0.70;0.00;99.30
2022-12-02;Mozambique;230624;2226;0;0.97;0.00;99.03
2022-12-02;Nicaragua;15250;245;0;1.61;0.00;98.39
2022-12-02;Nouvelle-Zélande;1951662;2213;0;0.11;0.00;99.89
2022-12-02;Philippines;4038716;64682;0;1.60;0.00;98.40
2022-12-02;Palestine;703036;5708;0;0.81;0.00;99.19
2022-12-02;Roumanie;3296834;67276;0;2.04;0.00;97.96
2022-12-02;Seychelles;50068;171;0;0.34;0.00;99.66
2022-12-02;Suriname;81581;1393;0;1.71;0.00;98.29
2022-12-02;Trinité-et-Tobago;185377;4267;0;2.30;0.00;97.70
2022-12-02;Venezuela;547631;5828;0;1.06;0.00;98.94
2022-12-02;Samoa;15967;29;0;0.18;0.00;99.82
2022-12-02;Zimbabwe;259164;5620;0;2.17;0.00;97.83
2022-12-02;Afghanistan;206133;7834;0;3.80;0.00;96.20
2022-12-02;Angola;104676;1924;0;1.84;0.00;98.16
2022-12-02;Belgique;4639411;33061;0;0.71;0.00;99.29
2022-12-02;Saint Barthélemy;5348;6;0;0.11;0.00;99.89
2022-12-02;Bhoutan;62503;21;0;0.03;0.00;99.97
2022-12-02;République Tchèque;4560109;41897;0;0.92;0.00;99.08
2022-12-02;Algérie;271100;6881;0;2.54;0.00;97.46
2022-12-02;Espagne;13614807;116108;0;0.85;0.00;99.15
2022-12-02;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-12-02;Guyane Française;96389;411;0;0.43;0.00;99.57
2022-12-02;Guinée;38153;464;0;1.22;0.00;98.78
2022-12-02;Croatie;1254355;17334;0;1.38;0.00;98.62
2022-12-02;Italie;24488080;181733;0;0.74;0.00;99.26
2022-12-02;Kirghizistan;206530;2991;0;1.45;0.00;98.55
2022-12-02;Corée du Sud;27261526;30669;0;0.11;0.00;99.89
2022-12-02;Sainte-Lucie;29711;408;0;1.37;0.00;98.63
2022-12-02;Luxembourg;307290;1165;0;0.38;0.00;99.62
2022-12-02;Montenegro;283771;2790;0;0.98;0.00;99.02
2022-12-02;Birmanie;633281;19488;0;3.08;0.00;96.92
2022-12-02;Malaisie;4996964;36704;0;0.73;0.00;99.27
2022-12-02;Nigéria;266283;3155;0;1.18;0.00;98.82
2022-12-02;Papouasie-Nouvelle-Guinée;46247;668;0;1.44;0.00;98.56
2022-12-02;Réunion;481540;903;0;0.19;0.00;99.81
2022-12-02;Îles Salomon;24575;153;0;0.62;0.00;99.38
2022-12-02;Slovénie;1261489;6938;0;0.55;0.00;99.45
2022-12-02;Somalie;27286;1361;0;4.99;0.00;95.01
2022-12-02;Eswatini;73770;1422;0;1.93;0.00;98.07
2022-12-02;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-12-02;Turquie;16919638;101203;0;0.60;0.00;99.40
2022-12-02;Ouganda;169733;3630;0;2.14;0.00;97.86
2022-12-02;St-Vincent / Grenadines;9474;116;0;1.22;0.00;98.78
2022-12-02;Zambie;333746;4019;0;1.20;0.00;98.80
2022-12-02;Australie;10748145;16244;0;0.15;0.00;99.85
2022-12-02;Émirats Arabes Unis;1044603;2348;0;0.22;0.00;99.78
2022-12-02;Bangladesh;2036597;29433;0;1.45;0.00;98.55
2022-12-02;Bénin;27980;163;0;0.58;0.00;99.42
2022-12-02;Bahamas;37491;833;0;2.22;0.00;97.78
2022-12-02;Canada;4444912;48133;0;1.08;0.00;98.92
2022-12-02;Côte d'Ivoire;87887;830;0;0.94;0.00;99.06
2022-12-02;Costa Rica;1148914;9046;0;0.79;0.00;99.21
2022-12-02;Chypre;618248;1237;0;0.20;0.00;99.80
2022-12-02;République Dominicaine;650381;4384;0;0.67;0.00;99.33
2022-12-02;Érythrée;10189;103;0;1.01;0.00;98.99
2022-12-02;Géorgie;1806918;16888;0;0.93;0.00;99.07
2022-12-02;Gambie;12586;372;0;2.96;0.00;97.04
2022-12-02;Guatemala;1158498;19953;0;1.72;0.00;98.28
2022-12-02;Honduras;458921;11051;0;2.41;0.00;97.59
2022-12-02;Israël;4724500;11865;0;0.25;0.00;99.75
2022-12-02;Islande;207101;219;0;0.11;0.00;99.89
2022-12-02;Kenya;341804;5684;0;1.66;0.00;98.34
2022-12-02;Liban;1220661;10738;0;0.88;0.00;99.12
2022-12-02;Lituanie;1277041;9435;0;0.74;0.00;99.26
2022-12-02;Moldavie;595073;11918;0;2.00;0.00;98.00
2022-12-02;Mali;32760;742;0;2.26;0.00;97.74
2022-12-02;Mauritanie;63420;997;0;1.57;0.00;98.43
2022-12-02;Mexique;7132792;330525;0;4.63;0.00;95.37
2022-12-02;Nauru;4621;1;0;0.02;0.00;99.98
2022-12-02;Polynésie Française;77137;649;0;0.84;0.00;99.16
2022-12-02;Qatar;479334;685;0;0.14;0.00;99.86
2022-12-02;Arabie Saoudite;825681;9468;0;1.15;0.00;98.85
2022-12-02;Sénégal;88873;1968;0;2.21;0.00;97.79
2022-12-02;Syrie;57404;3163;0;5.51;0.00;94.49
2022-12-02;Thaïlande;4707244;33180;0;0.70;0.00;99.30
2022-12-02;Tonga;16182;12;0;0.07;0.00;99.93
2022-12-02;Ukraine;5647735;118488;0;2.10;0.00;97.90
2022-12-02;Vatican;29;0;0;0.00;0.00;100.00
2022-12-02;Vanuatu;11981;14;0;0.12;0.00;99.88
2022-12-02;Afrique du Sud;4042520;102464;0;2.53;0.00;97.47
2022-12-02;Andorre;47219;157;0;0.33;0.00;99.67
2022-12-02;Arménie;445737;8710;0;1.95;0.00;98.05
2022-12-02;Autriche;5572289;21225;0;0.38;0.00;99.62
2022-12-02;Barbade;104416;567;0;0.54;0.00;99.46
2022-12-02;Burundi;51018;38;0;0.07;0.00;99.93
2022-12-02;Brésil;35337546;690074;0;1.95;0.00;98.05
2022-12-02;Belize;69048;688;0;1.00;0.00;99.00
2022-12-02;Suisse;4337983;14137;0;0.33;0.00;99.67
2022-12-02;Colombie;6314107;141881;0;2.25;0.00;97.75
2022-12-02;Dominique;15760;74;0;0.47;0.00;99.53
2022-12-02;Grenade;19631;237;0;1.21;0.00;98.79
2022-12-02;Irlande;1680548;8197;0;0.49;0.00;99.51
2022-12-02;Iran;7559760;144634;0;1.91;0.00;98.09
2022-12-02;Japon;25043437;50021;0;0.20;0.00;99.80
2022-12-02;Saint-Kitts-et-Nevis;6556;46;0;0.70;0.00;99.30
2022-12-02;Laos;216810;758;0;0.35;0.00;99.65
2022-12-02;Lesotho;34490;706;0;2.05;0.00;97.95
2022-12-02;Monaco;15509;65;0;0.42;0.00;99.58
2022-12-02;Macédoine;344872;9570;0;2.77;0.00;97.23
2022-12-02;Martinique;224468;1071;0;0.48;0.00;99.52
2022-12-02;Malawi;88086;2685;0;3.05;0.00;96.95
2022-12-02;Niger;9434;314;0;3.33;0.00;96.67
2022-12-02;Népal;1000900;12019;0;1.20;0.00;98.80
2022-12-02;Pérou;4278997;217441;0;5.08;0.00;94.92
2022-12-02;Paraguay;718164;19621;0;2.73;0.00;97.27
2022-12-02;Rwanda;132762;1467;0;1.10;0.00;98.90
2022-12-02;Singapour;2170498;1705;0;0.08;0.00;99.92
2022-12-02;Saint-Marin;22167;119;0;0.54;0.00;99.46
2022-12-02;El Salvador;201785;4230;0;2.10;0.00;97.90
2022-12-02;Togo;39331;290;0;0.74;0.00;99.26
2022-12-02;Tunisie;1147072;29268;0;2.55;0.00;97.45
2022-12-02;Tanzanie;40656;845;0;2.08;0.00;97.92
2022-12-02;Ouzbékistan;246833;1637;0;0.66;0.00;99.34
2022-12-02;Viet Nam;11517124;43176;0;0.37;0.00;99.63
2022-12-02;Mayotte;41206;187;0;0.45;0.00;99.55
2022-12-01;Mayotte;41206;187;0;0.45;0.00;99.55
2022-12-01;Viet Nam;11516489;43176;0;0.37;0.00;99.63
2022-12-01;Ouzbékistan;246674;1637;0;0.66;0.00;99.34
2022-12-01;Tanzanie;40656;845;0;2.08;0.00;97.92
2022-12-01;Tunisie;1147072;29268;0;2.55;0.00;97.45
2022-12-01;Togo;39330;290;0;0.74;0.00;99.26
2022-12-01;El Salvador;201785;4230;0;2.10;0.00;97.90
2022-12-01;Saint-Marin;22167;119;0;0.54;0.00;99.46
2022-12-01;Singapour;2169201;1703;0;0.08;0.00;99.92
2022-12-01;Rwanda;132762;1467;0;1.10;0.00;98.90
2022-12-01;Paraguay;718164;19621;0;2.73;0.00;97.27
2022-12-01;Pérou;4266251;217428;0;5.10;0.00;94.90
2022-12-01;Népal;1000894;12019;0;1.20;0.00;98.80
2022-12-01;Niger;9434;314;0;3.33;0.00;96.67
2022-12-01;Malawi;88086;2685;0;3.05;0.00;96.95
2022-12-01;Martinique;224468;1071;0;0.48;0.00;99.52
2022-12-01;Macédoine;344872;9570;0;2.77;0.00;97.23
2022-12-01;Monaco;15472;65;0;0.42;0.00;99.58
2022-12-01;Lesotho;34490;706;0;2.05;0.00;97.95
2022-12-01;Laos;216780;758;0;0.35;0.00;99.65
2022-12-01;Saint-Kitts-et-Nevis;6556;46;0;0.70;0.00;99.30
2022-12-01;Japon;24933509;49834;0;0.20;0.00;99.80
2022-12-01;Iran;7559737;144634;0;1.91;0.00;98.09
2022-12-01;Irlande;1680548;8197;0;0.49;0.00;99.51
2022-12-01;Grenade;19631;237;0;1.21;0.00;98.79
2022-12-01;Dominique;15760;74;0;0.47;0.00;99.53
2022-12-01;Colombie;6312657;141881;0;2.25;0.00;97.75
2022-12-01;Suisse;4337983;14137;0;0.33;0.00;99.67
2022-12-01;Belize;69048;688;0;1.00;0.00;99.00
2022-12-01;Brésil;35302137;689945;0;1.95;0.00;98.05
2022-12-01;Burundi;51018;38;0;0.07;0.00;99.93
2022-12-01;Barbade;104416;567;0;0.54;0.00;99.46
2022-12-01;Autriche;5566947;21216;0;0.38;0.00;99.62
2022-12-01;Arménie;445737;8710;0;1.95;0.00;98.05
2022-12-01;Andorre;47219;157;0;0.33;0.00;99.67
2022-12-01;Afrique du Sud;4042208;102464;0;2.53;0.00;97.47
2022-12-01;Vanuatu;11981;14;0;0.12;0.00;99.88
2022-12-01;Vatican;29;0;0;0.00;0.00;100.00
2022-12-01;Ukraine;5642692;118406;0;2.10;0.00;97.90
2022-12-01;Tonga;16182;12;0;0.07;0.00;99.93
2022-12-01;Thaïlande;4707244;33180;0;0.70;0.00;99.30
2022-12-01;Syrie;57400;3163;0;5.51;0.00;94.49
2022-12-01;Sénégal;88873;1968;0;2.21;0.00;97.79
2022-12-01;Arabie Saoudite;825640;9465;0;1.15;0.00;98.85
2022-12-01;Qatar;478848;685;0;0.14;0.00;99.86
2022-12-01;Polynésie Française;77137;649;0;0.84;0.00;99.16
2022-12-01;Nauru;4621;1;0;0.02;0.00;99.98
2022-12-01;Mexique;7132792;330525;0;4.63;0.00;95.37
2022-12-01;Mauritanie;63420;997;0;1.57;0.00;98.43
2022-12-01;Mali;32760;742;0;2.26;0.00;97.74
2022-12-01;Moldavie;595073;11918;0;2.00;0.00;98.00
2022-12-01;Lituanie;1276600;9434;0;0.74;0.00;99.26
2022-12-01;Liban;1220602;10737;0;0.88;0.00;99.12
2022-12-01;Kenya;341696;5684;0;1.66;0.00;98.34
2022-12-01;Islande;207101;219;0;0.11;0.00;99.89
2022-12-01;Israël;4723598;11865;0;0.25;0.00;99.75
2022-12-01;Honduras;458735;11051;0;2.41;0.00;97.59
2022-12-01;Guatemala;1157543;19952;0;1.72;0.00;98.28
2022-12-01;Gambie;12586;372;0;2.96;0.00;97.04
2022-12-01;Géorgie;1806918;16882;0;0.93;0.00;99.07
2022-12-01;Érythrée;10189;103;0;1.01;0.00;98.99
2022-12-01;République Dominicaine;650381;4384;0;0.67;0.00;99.33
2022-12-01;Chypre;614237;1226;0;0.20;0.00;99.80
2022-12-01;Costa Rica;1146135;9038;0;0.79;0.00;99.21
2022-12-01;Côte d'Ivoire;87887;830;0;0.94;0.00;99.06
2022-12-01;Canada;4444843;48133;0;1.08;0.00;98.92
2022-12-01;Bahamas;37483;833;0;2.22;0.00;97.78
2022-12-01;Bénin;27980;163;0;0.58;0.00;99.42
2022-12-01;Bangladesh;2036597;29433;0;1.45;0.00;98.55
2022-12-01;Émirats Arabes Unis;1044468;2348;0;0.22;0.00;99.78
2022-12-01;Australie;10742127;16203;0;0.15;0.00;99.85
2022-12-01;Zambie;333746;4019;0;1.20;0.00;98.80
2022-12-01;St-Vincent / Grenadines;9474;116;0;1.22;0.00;98.78
2022-12-01;Ouganda;169733;3630;0;2.14;0.00;97.86
2022-12-01;Turquie;16919638;101203;0;0.60;0.00;99.40
2022-12-01;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-12-01;Eswatini;73770;1422;0;1.93;0.00;98.07
2022-12-01;Somalie;27286;1361;0;4.99;0.00;95.01
2022-12-01;Slovénie;1260071;6936;0;0.55;0.00;99.45
2022-12-01;Îles Salomon;24575;153;0;0.62;0.00;99.38
2022-12-01;Réunion;481540;903;0;0.19;0.00;99.81
2022-12-01;Papouasie-Nouvelle-Guinée;46182;668;0;1.45;0.00;98.55
2022-12-01;Nigéria;266283;3155;0;1.18;0.00;98.82
2022-12-01;Malaisie;4994543;36695;0;0.73;0.00;99.27
2022-12-01;Birmanie;633261;19488;0;3.08;0.00;96.92
2022-12-01;Montenegro;283750;2790;0;0.98;0.00;99.02
2022-12-01;Luxembourg;307089;1163;0;0.38;0.00;99.62
2022-12-01;Sainte-Lucie;29711;408;0;1.37;0.00;98.63
2022-12-01;Corée du Sud;27208800;30621;0;0.11;0.00;99.89
2022-12-01;Kirghizistan;206530;2991;0;1.45;0.00;98.55
2022-12-01;Italie;24260660;181098;0;0.75;0.00;99.25
2022-12-01;Croatie;1254083;17330;0;1.38;0.00;98.62
2022-12-01;Guinée;38153;464;0;1.22;0.00;98.78
2022-12-01;Guyane Française;95451;411;0;0.43;0.00;99.57
2022-12-01;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-12-01;Espagne;13595504;115901;0;0.85;0.00;99.15
2022-12-01;Algérie;271096;6881;0;2.54;0.00;97.46
2022-12-01;République Tchèque;4559200;41888;0;0.92;0.00;99.08
2022-12-01;Bhoutan;62503;21;0;0.03;0.00;99.97
2022-12-01;Saint Barthélemy;5348;6;0;0.11;0.00;99.89
2022-12-01;Belgique;4639411;33061;0;0.71;0.00;99.29
2022-12-01;Angola;104676;1924;0;1.84;0.00;98.16
2022-12-01;Afghanistan;206073;7834;0;3.80;0.00;96.20
2022-12-01;Zimbabwe;259164;5620;0;2.17;0.00;97.83
2022-12-01;Samoa;15967;29;0;0.18;0.00;99.82
2022-12-01;Venezuela;547631;5828;0;1.06;0.00;98.94
2022-12-01;Trinité-et-Tobago;185377;4267;0;2.30;0.00;97.70
2022-12-01;Suriname;81581;1393;0;1.71;0.00;98.29
2022-12-01;Seychelles;50068;171;0;0.34;0.00;99.66
2022-12-01;Roumanie;3296834;67276;0;2.04;0.00;97.96
2022-12-01;Palestine;703036;5708;0;0.81;0.00;99.19
2022-12-01;Philippines;4037547;64658;0;1.60;0.00;98.40
2022-12-01;Nouvelle-Zélande;1951653;2213;0;0.11;0.00;99.89
2022-12-01;Nicaragua;15250;245;0;1.61;0.00;98.39
2022-12-01;Mozambique;230624;2226;0;0.97;0.00;99.03
2022-12-01;Malte;115839;809;0;0.70;0.00;99.30
2022-12-01;Mongolie;993037;2135;0;0.21;0.00;99.79
2022-12-01;Saint Martin;12058;63;0;0.52;0.00;99.48
2022-12-01;Lettonie;964571;6097;0;0.63;0.00;99.37
2022-12-01;Liechtenstein;20935;87;0;0.42;0.00;99.58
2022-12-01;Koweït;662672;2570;0;0.39;0.00;99.61
2022-12-01;Cambodge;138106;3056;0;2.21;0.00;97.79
2022-12-01;Inde;44674138;530624;0;1.19;0.00;98.81
2022-12-01;Haïti;33862;860;0;2.54;0.00;97.46
2022-12-01;Guinée-Bissau;8848;176;0;1.99;0.00;98.01
2022-12-01;Guadeloupe;197918;995;0;0.50;0.00;99.50
2022-12-01;France;36904572;155467;0;0.42;0.00;99.58
2022-12-01;Éthiopie;494645;7572;0;1.53;0.00;98.47
2022-12-01;Équateur;1011132;35940;0;3.55;0.00;96.45
2022-12-01;Allemagne;36530020;158109;0;0.43;0.00;99.57
2022-12-01;Cuba;1111398;8530;0;0.77;0.00;99.23
2022-12-01;Chili;4925051;62484;0;1.27;0.00;98.73
2022-12-01;Rép. Dém. du Congo;94204;1455;0;1.54;0.00;98.46
2022-12-01;Burkina Faso;21631;387;0;1.79;0.00;98.21
2022-12-01;Antarctique;11;0;0;0.00;0.00;100.00
2022-12-01;Antigua-et-Barbuda;9106;146;0;1.60;0.00;98.40
2022-12-01;Autres;721;15;0;2.08;0.00;97.92
2022-12-01;Kosovo;272209;3202;0;1.18;0.00;98.82
2022-12-01;États-Unis;98932032;1081212;0;1.09;0.00;98.91
2022-12-01;Tuvalu;2805;0;0;0.00;0.00;100.00
2022-12-01;Timor-Leste;23354;138;0;0.59;0.00;99.41
2022-12-01;Tchad;7646;194;0;2.54;0.00;97.46
2022-12-01;Soudan du sud;18350;138;0;0.75;0.00;99.25
2022-12-01;Slovaquie;2650472;20734;0;0.78;0.00;99.22
2022-12-01;Soudan;63637;4990;0;7.84;0.00;92.16
2022-12-01;Serbie;2424048;17392;0;0.72;0.00;99.28
2022-12-01;Portugal;5542265;25450;0;0.46;0.00;99.54
2022-12-01;Pakistan;1575225;30632;0;1.94;0.00;98.06
2022-12-01;Oman;399119;4628;0;1.16;0.00;98.84
2022-12-01;Pays-Bas;8654001;23568;0;0.27;0.00;99.73
2022-12-01;Namibie;169946;4080;0;2.40;0.00;97.60
2022-12-01;Maurice;276456;1034;0;0.37;0.00;99.63
2022-12-01;Macao;808;6;0;0.74;0.00;99.26
